order_id,customer_id,sku_id,sku_name
T02877,C0629,SKU_007,可樂
T02877,C0629,SKU_009,礦泉水
T02877,C0629,SKU_011,杯麵
T02877,C0629,SKU_013,果醬
T02877,C0629,SKU_030,SKU_NEW_002
T02878,C0525,SKU_001,尿布
T02878,C0525,SKU_003,啤酒
T02878,C0525,SKU_014,雪碧
T02879,C0366,SKU_004,紅酒
T02879,C0366,SKU_006,米
T02879,C0366,SKU_007,可樂
T02879,C0366,SKU_008,醬油
T02879,C0366,SKU_027,洗髮精
T02880,C0078,SKU_004,紅酒
T02880,C0078,SKU_010,寶特瓶飲料
T02880,C0078,SKU_014,雪碧
T02880,C0078,SKU_021,餅乾
T02880,C0078,SKU_026,牙膏
T02880,C0078,SKU_030,SKU_NEW_002
T02881,C1223,SKU_002,起司
T02881,C1223,SKU_010,寶特瓶飲料
T02881,C1223,SKU_017,蘋果
T02881,C1223,SKU_022,巧克力
T02881,C1223,SKU_026,牙膏
T02882,C0189,SKU_001,尿布
T02882,C0189,SKU_009,礦泉水
T02882,C0189,SKU_010,寶特瓶飲料
T02882,C0189,SKU_021,餅乾
T02883,C0111,SKU_005,塑膠袋
T02883,C0111,SKU_010,寶特瓶飲料
T02883,C0111,SKU_013,果醬
T02883,C0111,SKU_014,雪碧
T02884,C0404,SKU_002,起司
T02884,C0404,SKU_004,紅酒
T02884,C0404,SKU_011,杯麵
T02884,C0404,SKU_014,雪碧
T02885,C0684,SKU_001,尿布
T02885,C0684,SKU_003,啤酒
T02885,C0684,SKU_005,塑膠袋
T02885,C0684,SKU_009,礦泉水
T02886,C0874,SKU_010,寶特瓶飲料
T02886,C0874,SKU_011,杯麵
T02887,C0621,SKU_010,寶特瓶飲料
T02888,C0397,SKU_001,尿布
T02888,C0397,SKU_002,起司
T02888,C0397,SKU_004,紅酒
T02888,C0397,SKU_010,寶特瓶飲料
T02888,C0397,SKU_015,牛奶
T02888,C0397,SKU_019,橘子
T02888,C0397,SKU_028,茶包
T02889,C0441,SKU_002,起司
T02889,C0441,SKU_004,紅酒
T02889,C0441,SKU_010,寶特瓶飲料
T02889,C0441,SKU_017,蘋果
T02890,C0842,SKU_001,尿布
T02890,C0842,SKU_003,啤酒
T02890,C0842,SKU_008,醬油
T02890,C0842,SKU_012,麵包
T02890,C0842,SKU_013,果醬
T02890,C0842,SKU_014,雪碧
T02891,C0823,SKU_030,SKU_NEW_002
T02892,C0772,SKU_006,米
T02892,C0772,SKU_009,礦泉水
T02892,C0772,SKU_016,豆漿
T02893,C0215,SKU_006,米
T02893,C0215,SKU_008,醬油
T02893,C0215,SKU_020,葡萄
T02893,C0215,SKU_025,衛生紙
T02894,C0225,SKU_001,尿布
T02894,C0225,SKU_002,起司
T02894,C0225,SKU_004,紅酒
T02894,C0225,SKU_007,可樂
T02894,C0225,SKU_020,葡萄
T02895,C0121,SKU_009,礦泉水
T02895,C0121,SKU_010,寶特瓶飲料
T02895,C0121,SKU_017,蘋果
T02896,C0082,SKU_005,塑膠袋
T02896,C0082,SKU_007,可樂
T02896,C0082,SKU_009,礦泉水
T02897,C0636,SKU_004,紅酒
T02897,C0636,SKU_009,礦泉水
T02897,C0636,SKU_017,蘋果
T02897,C0636,SKU_018,香蕉
T02898,C0100,SKU_002,起司
T02898,C0100,SKU_004,紅酒
T02898,C0100,SKU_010,寶特瓶飲料
T02899,C0051,SKU_002,起司
T02899,C0051,SKU_004,紅酒
T02899,C0051,SKU_018,香蕉
T02900,C0854,SKU_001,尿布
T02900,C0854,SKU_028,茶包
T02900,C0854,SKU_030,SKU_NEW_002
T02901,C0560,SKU_003,啤酒
T02901,C0560,SKU_005,塑膠袋
T02901,C0560,SKU_011,杯麵
T02901,C0560,SKU_018,香蕉
T02902,C0424,SKU_006,米
T02902,C0424,SKU_008,醬油
T02902,C0424,SKU_012,麵包
T02902,C0424,SKU_017,蘋果
T02902,C0424,SKU_024,口香糖
T02903,C0210,SKU_007,可樂
T02903,C0210,SKU_017,蘋果
T02903,C0210,SKU_023,洋芋片
T02904,C0768,SKU_010,寶特瓶飲料
T02904,C0768,SKU_019,橘子
T02904,C0768,SKU_029,SKU_NEW_001
T02905,C0134,SKU_009,礦泉水
T02905,C0134,SKU_014,雪碧
T02905,C0134,SKU_028,茶包
T02906,C0503,SKU_005,塑膠袋
T02906,C0503,SKU_006,米
T02906,C0503,SKU_027,洗髮精
T02907,C0243,SKU_004,紅酒
T02907,C0243,SKU_006,米
T02907,C0243,SKU_010,寶特瓶飲料
T02908,C0385,SKU_006,米
T02908,C0385,SKU_008,醬油
T02908,C0385,SKU_009,礦泉水
T02909,C0627,SKU_009,礦泉水
T02909,C0627,SKU_026,牙膏
T02909,C0627,SKU_029,SKU_NEW_001
T02910,C0548,SKU_021,餅乾
T02911,C0241,SKU_006,米
T02911,C0241,SKU_009,礦泉水
T02911,C0241,SKU_027,洗髮精
T02912,C0790,SKU_012,麵包
T02912,C0790,SKU_025,衛生紙
T02913,C1386,SKU_007,可樂
T02913,C1386,SKU_010,寶特瓶飲料
T02914,C0101,SKU_001,尿布
T02914,C0101,SKU_003,啤酒
T02914,C0101,SKU_004,紅酒
T02914,C0101,SKU_006,米
T02914,C0101,SKU_008,醬油
T02914,C0101,SKU_010,寶特瓶飲料
T02914,C0101,SKU_019,橘子
T02914,C0101,SKU_023,洋芋片
T02914,C0101,SKU_026,牙膏
T02914,C0101,SKU_030,SKU_NEW_002
T02915,C0150,SKU_006,米
T02915,C0150,SKU_008,醬油
T02915,C0150,SKU_030,SKU_NEW_002
T02916,C0105,SKU_001,尿布
T02916,C0105,SKU_003,啤酒
T02916,C0105,SKU_005,塑膠袋
T02916,C0105,SKU_014,雪碧
T02916,C0105,SKU_023,洋芋片
T02917,C1200,SKU_007,可樂
T02917,C1200,SKU_010,寶特瓶飲料
T02917,C1200,SKU_017,蘋果
T02918,C0452,SKU_011,杯麵
T02918,C0452,SKU_021,餅乾
T02918,C0452,SKU_022,巧克力
T02918,C0452,SKU_025,衛生紙
T02918,C0452,SKU_027,洗髮精
T02918,C0452,SKU_028,茶包
T02919,C0072,SKU_005,塑膠袋
T02919,C0072,SKU_008,醬油
T02919,C0072,SKU_028,茶包
T02919,C0072,SKU_030,SKU_NEW_002
T02920,C0753,SKU_009,礦泉水
T02920,C0753,SKU_010,寶特瓶飲料
T02920,C0753,SKU_027,洗髮精
T02921,C0082,SKU_004,紅酒
T02921,C0082,SKU_005,塑膠袋
T02921,C0082,SKU_007,可樂
T02921,C0082,SKU_008,醬油
T02921,C0082,SKU_009,礦泉水
T02921,C0082,SKU_020,葡萄
T02922,C1180,SKU_004,紅酒
T02922,C1180,SKU_007,可樂
T02922,C1180,SKU_009,礦泉水
T02922,C1180,SKU_014,雪碧
T02922,C1180,SKU_019,橘子
T02922,C1180,SKU_025,衛生紙
T02923,C0702,SKU_006,米
T02923,C0702,SKU_010,寶特瓶飲料
T02923,C0702,SKU_017,蘋果
T02923,C0702,SKU_018,香蕉
T02923,C0702,SKU_023,洋芋片
T02923,C0702,SKU_028,茶包
T02924,C0672,SKU_005,塑膠袋
T02924,C0672,SKU_006,米
T02924,C0672,SKU_008,醬油
T02924,C0672,SKU_010,寶特瓶飲料
T02924,C0672,SKU_019,橘子
T02924,C0672,SKU_024,口香糖
T02925,C0773,SKU_006,米
T02925,C0773,SKU_008,醬油
T02925,C0773,SKU_010,寶特瓶飲料
T02926,C0383,SKU_004,紅酒
T02926,C0383,SKU_006,米
T02926,C0383,SKU_008,醬油
T02926,C0383,SKU_010,寶特瓶飲料
T02926,C0383,SKU_012,麵包
T02926,C0383,SKU_013,果醬
T02926,C0383,SKU_014,雪碧
T02926,C0383,SKU_021,餅乾
T02927,C0064,SKU_001,尿布
T02927,C0064,SKU_003,啤酒
T02927,C0064,SKU_004,紅酒
T02927,C0064,SKU_005,塑膠袋
T02928,C0817,SKU_005,塑膠袋
T02928,C0817,SKU_016,豆漿
T02928,C0817,SKU_028,茶包
T02928,C0817,SKU_029,SKU_NEW_001
T02928,C0817,SKU_030,SKU_NEW_002
T02929,C0544,SKU_002,起司
T02929,C0544,SKU_012,麵包
T02929,C0544,SKU_028,茶包
T02930,C0576,SKU_006,米
T02930,C0576,SKU_008,醬油
T02930,C0576,SKU_027,洗髮精
T02931,C1021,SKU_001,尿布
T02931,C1021,SKU_002,起司
T02931,C1021,SKU_003,啤酒
T02931,C1021,SKU_004,紅酒
T02931,C1021,SKU_008,醬油
T02931,C1021,SKU_009,礦泉水
T02931,C1021,SKU_028,茶包
T02931,C1021,SKU_030,SKU_NEW_002
T02932,C0161,SKU_001,尿布
T02932,C0161,SKU_002,起司
T02932,C0161,SKU_004,紅酒
T02932,C0161,SKU_005,塑膠袋
T02932,C0161,SKU_007,可樂
T02932,C0161,SKU_009,礦泉水
T02932,C0161,SKU_030,SKU_NEW_002
T02933,C0548,SKU_007,可樂
T02933,C0548,SKU_015,牛奶
T02933,C0548,SKU_022,巧克力
T02933,C0548,SKU_030,SKU_NEW_002
T02934,C1118,SKU_001,尿布
T02934,C1118,SKU_003,啤酒
T02934,C1118,SKU_005,塑膠袋
T02934,C1118,SKU_008,醬油
T02934,C1118,SKU_011,杯麵
T02935,C0941,SKU_007,可樂
T02935,C0941,SKU_008,醬油
T02935,C0941,SKU_009,礦泉水
T02935,C0941,SKU_012,麵包
T02935,C0941,SKU_015,牛奶
T02935,C0941,SKU_029,SKU_NEW_001
T02936,C1219,SKU_002,起司
T02936,C1219,SKU_009,礦泉水
T02936,C1219,SKU_010,寶特瓶飲料
T02936,C1219,SKU_013,果醬
T02936,C1219,SKU_029,SKU_NEW_001
T02937,C1041,SKU_004,紅酒
T02938,C0681,SKU_005,塑膠袋
T02938,C0681,SKU_019,橘子
T02938,C0681,SKU_026,牙膏
T02938,C0681,SKU_027,洗髮精
T02938,C0681,SKU_028,茶包
T02939,C0514,SKU_007,可樂
T02939,C0514,SKU_028,茶包
T02940,C0311,SKU_001,尿布
T02940,C0311,SKU_002,起司
T02940,C0311,SKU_004,紅酒
T02940,C0311,SKU_007,可樂
T02940,C0311,SKU_010,寶特瓶飲料
T02940,C0311,SKU_022,巧克力
T02941,C0644,SKU_004,紅酒
T02941,C0644,SKU_005,塑膠袋
T02941,C0644,SKU_007,可樂
T02941,C0644,SKU_008,醬油
T02941,C0644,SKU_012,麵包
T02941,C0644,SKU_023,洋芋片
T02942,C0220,SKU_001,尿布
T02942,C0220,SKU_003,啤酒
T02942,C0220,SKU_014,雪碧
T02942,C0220,SKU_029,SKU_NEW_001
T02943,C0643,SKU_002,起司
T02943,C0643,SKU_004,紅酒
T02943,C0643,SKU_010,寶特瓶飲料
T02944,C1053,SKU_001,尿布
T02944,C1053,SKU_003,啤酒
T02944,C1053,SKU_011,杯麵
T02944,C1053,SKU_023,洋芋片
T02944,C1053,SKU_026,牙膏
T02945,C0886,SKU_022,巧克力
T02946,C0582,SKU_001,尿布
T02946,C0582,SKU_002,起司
T02946,C0582,SKU_003,啤酒
T02946,C0582,SKU_010,寶特瓶飲料
T02946,C0582,SKU_014,雪碧
T02946,C0582,SKU_023,洋芋片
T02947,C0166,SKU_001,尿布
T02947,C0166,SKU_013,果醬
T02948,C0594,SKU_005,塑膠袋
T02948,C0594,SKU_017,蘋果
T02949,C0429,SKU_009,礦泉水
T02949,C0429,SKU_011,杯麵
T02949,C0429,SKU_013,果醬
T02949,C0429,SKU_027,洗髮精
T02949,C0429,SKU_029,SKU_NEW_001
T02950,C0404,SKU_011,杯麵
T02950,C0404,SKU_015,牛奶
T02951,C0563,SKU_005,塑膠袋
T02952,C0215,SKU_007,可樂
T02952,C0215,SKU_027,洗髮精
T02953,C0042,SKU_015,牛奶
T02953,C0042,SKU_024,口香糖
T02954,C0677,SKU_005,塑膠袋
T02954,C0677,SKU_006,米
T02954,C0677,SKU_014,雪碧
T02954,C0677,SKU_020,葡萄
T02955,C0907,SKU_008,醬油
T02955,C0907,SKU_025,衛生紙
T02956,C0031,SKU_023,洋芋片
T02957,C0227,SKU_004,紅酒
T02957,C0227,SKU_007,可樂
T02957,C0227,SKU_016,豆漿
T02958,C0853,SKU_001,尿布
T02958,C0853,SKU_003,啤酒
T02958,C0853,SKU_005,塑膠袋
T02958,C0853,SKU_010,寶特瓶飲料
T02958,C0853,SKU_013,果醬
T02958,C0853,SKU_014,雪碧
T02959,C0038,SKU_001,尿布
T02959,C0038,SKU_003,啤酒
T02959,C0038,SKU_008,醬油
T02959,C0038,SKU_018,香蕉
T02960,C0786,SKU_002,起司
T02960,C0786,SKU_005,塑膠袋
T02960,C0786,SKU_007,可樂
T02960,C0786,SKU_022,巧克力
T02960,C0786,SKU_025,衛生紙
T02961,C0007,SKU_001,尿布
T02961,C0007,SKU_003,啤酒
T02961,C0007,SKU_009,礦泉水
T02961,C0007,SKU_017,蘋果
T02961,C0007,SKU_024,口香糖
T02961,C0007,SKU_027,洗髮精
T02962,C0866,SKU_003,啤酒
T02962,C0866,SKU_005,塑膠袋
T02962,C0866,SKU_007,可樂
T02962,C0866,SKU_009,礦泉水
T02962,C0866,SKU_020,葡萄
T02963,C0167,SKU_006,米
T02963,C0167,SKU_007,可樂
T02963,C0167,SKU_008,醬油
T02963,C0167,SKU_009,礦泉水
T02963,C0167,SKU_014,雪碧
T02963,C0167,SKU_023,洋芋片
T02963,C0167,SKU_025,衛生紙
T02964,C1305,SKU_001,尿布
T02964,C1305,SKU_003,啤酒
T02964,C1305,SKU_004,紅酒
T02965,C0431,SKU_023,洋芋片
T02965,C0431,SKU_026,牙膏
T02966,C0589,SKU_004,紅酒
T02966,C0589,SKU_005,塑膠袋
T02967,C0935,SKU_005,塑膠袋
T02967,C0935,SKU_009,礦泉水
T02967,C0935,SKU_013,果醬
T02967,C0935,SKU_014,雪碧
T02968,C0131,SKU_006,米
T02968,C0131,SKU_007,可樂
T02969,C0180,SKU_021,餅乾
T02970,C1039,SKU_002,起司
T02970,C1039,SKU_004,紅酒
T02970,C1039,SKU_010,寶特瓶飲料
T02970,C1039,SKU_019,橘子
T02970,C1039,SKU_020,葡萄
T02971,C0200,SKU_005,塑膠袋
T02971,C0200,SKU_010,寶特瓶飲料
T02971,C0200,SKU_025,衛生紙
T02971,C0200,SKU_028,茶包
T02972,C0588,SKU_004,紅酒
T02972,C0588,SKU_007,可樂
T02972,C0588,SKU_014,雪碧
T02972,C0588,SKU_015,牛奶
T02973,C0494,SKU_007,可樂
T02973,C0494,SKU_027,洗髮精
T02973,C0494,SKU_030,SKU_NEW_002
T02974,C0738,SKU_005,塑膠袋
T02974,C0738,SKU_009,礦泉水
T02974,C0738,SKU_013,果醬
T02975,C0163,SKU_002,起司
T02975,C0163,SKU_010,寶特瓶飲料
T02975,C0163,SKU_030,SKU_NEW_002
T02976,C0689,SKU_017,蘋果
T02976,C0689,SKU_030,SKU_NEW_002
T02977,C0364,SKU_006,米
T02977,C0364,SKU_008,醬油
T02977,C0364,SKU_012,麵包
T02977,C0364,SKU_017,蘋果
T02977,C0364,SKU_024,口香糖
T02977,C0364,SKU_025,衛生紙
T02978,C0640,SKU_001,尿布
T02978,C0640,SKU_003,啤酒
T02978,C0640,SKU_009,礦泉水
T02978,C0640,SKU_014,雪碧
T02978,C0640,SKU_019,橘子
T02978,C0640,SKU_021,餅乾
T02978,C0640,SKU_028,茶包
T02979,C0841,SKU_001,尿布
T02979,C0841,SKU_010,寶特瓶飲料
T02979,C0841,SKU_025,衛生紙
T02980,C0093,SKU_001,尿布
T02980,C0093,SKU_003,啤酒
T02980,C0093,SKU_010,寶特瓶飲料
T02980,C0093,SKU_022,巧克力
T02981,C0029,SKU_004,紅酒
T02981,C0029,SKU_009,礦泉水
T02982,C0408,SKU_016,豆漿
T02982,C0408,SKU_019,橘子
T02982,C0408,SKU_027,洗髮精
T02983,C0590,SKU_005,塑膠袋
T02983,C0590,SKU_007,可樂
T02983,C0590,SKU_011,杯麵
T02983,C0590,SKU_013,果醬
T02984,C0609,SKU_012,麵包
T02984,C0609,SKU_027,洗髮精
T02985,C0845,SKU_001,尿布
T02985,C0845,SKU_002,起司
T02985,C0845,SKU_004,紅酒
T02985,C0845,SKU_009,礦泉水
T02985,C0845,SKU_019,橘子
T02986,C0150,SKU_003,啤酒
T02986,C0150,SKU_006,米
T02986,C0150,SKU_009,礦泉水
T02987,C0245,SKU_002,起司
T02987,C0245,SKU_004,紅酒
T02987,C0245,SKU_005,塑膠袋
T02987,C0245,SKU_006,米
T02987,C0245,SKU_008,醬油
T02987,C0245,SKU_009,礦泉水
T02987,C0245,SKU_010,寶特瓶飲料
T02987,C0245,SKU_020,葡萄
T02988,C0650,SKU_005,塑膠袋
T02988,C0650,SKU_009,礦泉水
T02988,C0650,SKU_015,牛奶
T02988,C0650,SKU_017,蘋果
T02989,C0105,SKU_006,米
T02989,C0105,SKU_008,醬油
T02990,C0835,SKU_002,起司
T02990,C0835,SKU_004,紅酒
T02990,C0835,SKU_009,礦泉水
T02990,C0835,SKU_010,寶特瓶飲料
T02990,C0835,SKU_019,橘子
T02991,C0624,SKU_006,米
T02991,C0624,SKU_008,醬油
T02991,C0624,SKU_010,寶特瓶飲料
T02991,C0624,SKU_018,香蕉
T02991,C0624,SKU_022,巧克力
T02991,C0624,SKU_023,洋芋片
T02991,C0624,SKU_028,茶包
T02992,C0467,SKU_015,牛奶
T02993,C0102,SKU_029,SKU_NEW_001
T02994,C0171,SKU_016,豆漿
T02995,C0140,SKU_008,醬油
T02995,C0140,SKU_009,礦泉水
T02995,C0140,SKU_011,杯麵
T02995,C0140,SKU_014,雪碧
T02995,C0140,SKU_018,香蕉
T02995,C0140,SKU_026,牙膏
T02996,C0053,SKU_005,塑膠袋
T02996,C0053,SKU_011,杯麵
T02996,C0053,SKU_017,蘋果
T02996,C0053,SKU_026,牙膏
T02996,C0053,SKU_028,茶包
T02997,C0335,SKU_001,尿布
T02997,C0335,SKU_003,啤酒
T02997,C0335,SKU_006,米
T02997,C0335,SKU_021,餅乾
T02997,C0335,SKU_024,口香糖
T02998,C0551,SKU_017,蘋果
T02998,C0551,SKU_019,橘子
T02998,C0551,SKU_023,洋芋片
T02999,C1334,SKU_001,尿布
T02999,C1334,SKU_002,起司
T02999,C1334,SKU_004,紅酒
T02999,C1334,SKU_007,可樂
T02999,C1334,SKU_010,寶特瓶飲料
T02999,C1334,SKU_022,巧克力
T03000,C0340,SKU_012,麵包
T03001,C1278,SKU_001,尿布
T03001,C1278,SKU_003,啤酒
T03001,C1278,SKU_010,寶特瓶飲料
T03001,C1278,SKU_012,麵包
T03001,C1278,SKU_014,雪碧
T03001,C1278,SKU_029,SKU_NEW_001
T03002,C0182,SKU_001,尿布
T03002,C0182,SKU_003,啤酒
T03002,C0182,SKU_005,塑膠袋
T03002,C0182,SKU_006,米
T03002,C0182,SKU_024,口香糖
T03003,C0093,SKU_005,塑膠袋
T03003,C0093,SKU_030,SKU_NEW_002
T03004,C0406,SKU_012,麵包
T03004,C0406,SKU_026,牙膏
T03005,C0394,SKU_003,啤酒
T03005,C0394,SKU_005,塑膠袋
T03005,C0394,SKU_009,礦泉水
T03005,C0394,SKU_013,果醬
T03005,C0394,SKU_020,葡萄
T03006,C0003,SKU_002,起司
T03006,C0003,SKU_003,啤酒
T03006,C0003,SKU_004,紅酒
T03006,C0003,SKU_005,塑膠袋
T03007,C0539,SKU_005,塑膠袋
T03007,C0539,SKU_012,麵包
T03007,C0539,SKU_014,雪碧
T03008,C0636,SKU_007,可樂
T03008,C0636,SKU_009,礦泉水
T03008,C0636,SKU_013,果醬
T03008,C0636,SKU_020,葡萄
T03009,C0515,SKU_002,起司
T03009,C0515,SKU_004,紅酒
T03009,C0515,SKU_011,杯麵
T03009,C0515,SKU_016,豆漿
T03009,C0515,SKU_026,牙膏
T03010,C0149,SKU_001,尿布
T03010,C0149,SKU_013,果醬
T03010,C0149,SKU_029,SKU_NEW_001
T03011,C0034,SKU_005,塑膠袋
T03011,C0034,SKU_006,米
T03011,C0034,SKU_008,醬油
T03011,C0034,SKU_010,寶特瓶飲料
T03011,C0034,SKU_017,蘋果
T03012,C0220,SKU_009,礦泉水
T03012,C0220,SKU_013,果醬
T03012,C0220,SKU_022,巧克力
T03012,C0220,SKU_027,洗髮精
T03013,C0033,SKU_013,果醬
T03013,C0033,SKU_020,葡萄
T03014,C0129,SKU_028,茶包
T03015,C0507,SKU_005,塑膠袋
T03015,C0507,SKU_008,醬油
T03016,C0048,SKU_002,起司
T03016,C0048,SKU_007,可樂
T03016,C0048,SKU_008,醬油
T03016,C0048,SKU_027,洗髮精
T03017,C0136,SKU_002,起司
T03017,C0136,SKU_011,杯麵
T03017,C0136,SKU_013,果醬
T03017,C0136,SKU_025,衛生紙
T03018,C0047,SKU_006,米
T03018,C0047,SKU_008,醬油
T03018,C0047,SKU_018,香蕉
T03018,C0047,SKU_027,洗髮精
T03019,C0412,SKU_001,尿布
T03019,C0412,SKU_003,啤酒
T03019,C0412,SKU_007,可樂
T03019,C0412,SKU_028,茶包
T03020,C0142,SKU_002,起司
T03020,C0142,SKU_006,米
T03020,C0142,SKU_008,醬油
T03020,C0142,SKU_021,餅乾
T03021,C0007,SKU_012,麵包
T03021,C0007,SKU_017,蘋果
T03022,C1340,SKU_007,可樂
T03022,C1340,SKU_010,寶特瓶飲料
T03022,C1340,SKU_022,巧克力
T03022,C1340,SKU_027,洗髮精
T03023,C0624,SKU_005,塑膠袋
T03023,C0624,SKU_007,可樂
T03023,C0624,SKU_009,礦泉水
T03024,C0023,SKU_008,醬油
T03024,C0023,SKU_013,果醬
T03024,C0023,SKU_014,雪碧
T03025,C0840,SKU_001,尿布
T03025,C0840,SKU_003,啤酒
T03025,C0840,SKU_013,果醬
T03025,C0840,SKU_023,洋芋片
T03026,C0852,SKU_007,可樂
T03026,C0852,SKU_030,SKU_NEW_002
T03027,C0265,SKU_001,尿布
T03027,C0265,SKU_002,起司
T03027,C0265,SKU_003,啤酒
T03027,C0265,SKU_012,麵包
T03027,C0265,SKU_020,葡萄
T03027,C0265,SKU_025,衛生紙
T03028,C1230,SKU_006,米
T03028,C1230,SKU_007,可樂
T03028,C1230,SKU_008,醬油
T03028,C1230,SKU_017,蘋果
T03028,C1230,SKU_030,SKU_NEW_002
T03029,C0010,SKU_002,起司
T03029,C0010,SKU_003,啤酒
T03029,C0010,SKU_004,紅酒
T03029,C0010,SKU_018,香蕉
T03029,C0010,SKU_026,牙膏
T03030,C1334,SKU_005,塑膠袋
T03030,C1334,SKU_006,米
T03030,C1334,SKU_007,可樂
T03030,C1334,SKU_008,醬油
T03030,C1334,SKU_010,寶特瓶飲料
T03030,C1334,SKU_011,杯麵
T03031,C0585,SKU_008,醬油
T03031,C0585,SKU_009,礦泉水
T03031,C0585,SKU_012,麵包
T03031,C0585,SKU_013,果醬
T03031,C0585,SKU_023,洋芋片
T03032,C0163,SKU_004,紅酒
T03032,C0163,SKU_006,米
T03032,C0163,SKU_018,香蕉
T03033,C0138,SKU_026,牙膏
T03034,C0734,SKU_001,尿布
T03034,C0734,SKU_002,起司
T03034,C0734,SKU_003,啤酒
T03034,C0734,SKU_004,紅酒
T03034,C0734,SKU_006,米
T03034,C0734,SKU_011,杯麵
T03034,C0734,SKU_020,葡萄
T03035,C1491,SKU_007,可樂
T03035,C1491,SKU_022,巧克力
T03035,C1491,SKU_024,口香糖
T03036,C0469,SKU_007,可樂
T03036,C0469,SKU_008,醬油
T03036,C0469,SKU_009,礦泉水
T03036,C0469,SKU_011,杯麵
T03036,C0469,SKU_026,牙膏
T03037,C0752,SKU_001,尿布
T03037,C0752,SKU_003,啤酒
T03037,C0752,SKU_005,塑膠袋
T03037,C0752,SKU_018,香蕉
T03037,C0752,SKU_020,葡萄
T03037,C0752,SKU_027,洗髮精
T03037,C0752,SKU_029,SKU_NEW_001
T03038,C0262,SKU_001,尿布
T03038,C0262,SKU_003,啤酒
T03038,C0262,SKU_012,麵包
T03038,C0262,SKU_029,SKU_NEW_001
T03039,C0504,SKU_002,起司
T03039,C0504,SKU_004,紅酒
T03039,C0504,SKU_010,寶特瓶飲料
T03040,C0523,SKU_005,塑膠袋
T03040,C0523,SKU_009,礦泉水
T03041,C0622,SKU_001,尿布
T03041,C0622,SKU_003,啤酒
T03041,C0622,SKU_009,礦泉水
T03042,C0770,SKU_007,可樂
T03042,C0770,SKU_010,寶特瓶飲料
T03042,C0770,SKU_014,雪碧
T03043,C0335,SKU_007,可樂
T03043,C0335,SKU_009,礦泉水
T03043,C0335,SKU_020,葡萄
T03043,C0335,SKU_021,餅乾
T03043,C0335,SKU_029,SKU_NEW_001
T03044,C0778,SKU_009,礦泉水
T03044,C0778,SKU_021,餅乾
T03044,C0778,SKU_022,巧克力
T03044,C0778,SKU_028,茶包
T03045,C0141,SKU_005,塑膠袋
T03045,C0141,SKU_012,麵包
T03045,C0141,SKU_014,雪碧
T03045,C0141,SKU_019,橘子
T03045,C0141,SKU_026,牙膏
T03045,C0141,SKU_028,茶包
T03046,C0748,SKU_001,尿布
T03046,C0748,SKU_003,啤酒
T03046,C0748,SKU_005,塑膠袋
T03046,C0748,SKU_006,米
T03046,C0748,SKU_008,醬油
T03046,C0748,SKU_012,麵包
T03046,C0748,SKU_025,衛生紙
T03046,C0748,SKU_030,SKU_NEW_002
T03047,C1183,SKU_001,尿布
T03047,C1183,SKU_027,洗髮精
T03048,C0896,SKU_002,起司
T03048,C0896,SKU_004,紅酒
T03048,C0896,SKU_005,塑膠袋
T03048,C0896,SKU_027,洗髮精
T03049,C0148,SKU_001,尿布
T03049,C0148,SKU_002,起司
T03049,C0148,SKU_003,啤酒
T03049,C0148,SKU_004,紅酒
T03049,C0148,SKU_007,可樂
T03049,C0148,SKU_014,雪碧
T03049,C0148,SKU_017,蘋果
T03049,C0148,SKU_018,香蕉
T03049,C0148,SKU_027,洗髮精
T03050,C0024,SKU_006,米
T03050,C0024,SKU_008,醬油
T03050,C0024,SKU_009,礦泉水
T03050,C0024,SKU_010,寶特瓶飲料
T03050,C0024,SKU_012,麵包
T03050,C0024,SKU_017,蘋果
T03050,C0024,SKU_023,洋芋片
T03051,C0076,SKU_001,尿布
T03051,C0076,SKU_003,啤酒
T03051,C0076,SKU_018,香蕉
T03051,C0076,SKU_020,葡萄
T03052,C0414,SKU_001,尿布
T03052,C0414,SKU_003,啤酒
T03052,C0414,SKU_004,紅酒
T03052,C0414,SKU_005,塑膠袋
T03052,C0414,SKU_010,寶特瓶飲料
T03052,C0414,SKU_012,麵包
T03053,C0851,SKU_009,礦泉水
T03053,C0851,SKU_027,洗髮精
T03053,C0851,SKU_028,茶包
T03054,C0055,SKU_006,米
T03054,C0055,SKU_007,可樂
T03054,C0055,SKU_008,醬油
T03054,C0055,SKU_011,杯麵
T03054,C0055,SKU_020,葡萄
T03054,C0055,SKU_028,茶包
T03055,C0488,SKU_013,果醬
T03055,C0488,SKU_022,巧克力
T03056,C1302,SKU_002,起司
T03057,C0852,SKU_007,可樂
T03057,C0852,SKU_009,礦泉水
T03057,C0852,SKU_010,寶特瓶飲料
T03057,C0852,SKU_012,麵包
T03057,C0852,SKU_019,橘子
T03057,C0852,SKU_029,SKU_NEW_001
T03058,C0865,SKU_002,起司
T03058,C0865,SKU_003,啤酒
T03058,C0865,SKU_004,紅酒
T03058,C0865,SKU_005,塑膠袋
T03058,C0865,SKU_009,礦泉水
T03058,C0865,SKU_010,寶特瓶飲料
T03058,C0865,SKU_012,麵包
T03058,C0865,SKU_016,豆漿
T03059,C0978,SKU_002,起司
T03059,C0978,SKU_007,可樂
T03059,C0978,SKU_011,杯麵
T03059,C0978,SKU_020,葡萄
T03060,C1333,SKU_002,起司
T03060,C1333,SKU_004,紅酒
