customer_id,Recency,Frequency,Monetary,ComplaintCnt,Tenure,AvgOrder,Segment_D4,cluster,cluster_name,Churn
C1016,94,2,16048,1,859,8024,G8 Lost,2,流失高風險,0
C0769,27,6,42015,0,422,7002,G5 Potential Loyalists,1,VIP 高頻高額,0
C1317,91,2,22681,2,2818,11340,G7 Hibernating,2,流失高風險,1
C0762,13,11,27062,0,2915,2460,G2 Loyal,1,VIP 高頻高額,0
C1103,70,2,23599,1,338,11800,G7 Hibernating,2,流失高風險,0
C0522,27,5,38084,0,609,7617,G5 Potential Loyalists,3,穩定中段,0
C0023,4,19,82603,0,1693,4348,G1 VIP(Champions),1,VIP 高頻高額,0
C0357,16,5,70897,1,2344,14179,G5 Potential Loyalists,1,VIP 高頻高額,0
C1272,49,3,4640,0,995,1547,G8 Lost,3,穩定中段,0
C0341,19,8,28688,1,2025,3586,G2 Loyal,1,VIP 高頻高額,0
C0432,31,9,76269,1,612,8474,G2 Loyal,1,VIP 高頻高額,0
C0474,37,6,20611,1,1836,3435,G8 Lost,2,流失高風險,0
C0218,43,11,34513,0,1856,3138,G2 Loyal,1,VIP 高頻高額,0
C0912,44,1,8981,0,1433,8981,G8 Lost,3,穩定中段,1
C1205,107,2,8306,1,1794,4153,G8 Lost,2,流失高風險,0
C1012,82,1,26325,1,2580,26325,G7 Hibernating,2,流失高風險,0
C1459,286,1,6634,0,61,6634,G8 Lost,0,沉睡客戶,1
C0094,17,11,63067,0,2995,5733,G1 VIP(Champions),1,VIP 高頻高額,0
C1009,46,0,62506,0,2397,0,G7 Hibernating,3,穩定中段,0
C1071,107,0,11968,0,444,0,G8 Lost,3,穩定中段,0
C0697,20,11,12784,0,1750,1162,G8 Lost,3,穩定中段,0
C0997,92,3,19253,0,208,6418,G8 Lost,3,穩定中段,0
C0154,19,3,28776,0,2544,9592,G8 Lost,3,穩定中段,0
C1300,53,3,36725,3,1004,12242,G7 Hibernating,2,流失高風險,0
C1498,106,2,6809,2,2958,3404,G8 Lost,2,流失高風險,0
C0790,12,9,20205,0,444,2245,G8 Lost,3,穩定中段,0
C0581,40,10,28077,2,2420,2808,G2 Loyal,2,流失高風險,0
C0704,2,7,44215,0,875,6316,G5 Potential Loyalists,1,VIP 高頻高額,0
C1259,98,0,25643,1,916,0,G7 Hibernating,2,流失高風險,0
C0488,1,11,102524,0,2215,9320,G1 VIP(Champions),1,VIP 高頻高額,0
C0560,26,9,7366,0,1410,818,G8 Lost,3,穩定中段,0
C0802,26,7,33835,0,1795,4834,G5 Potential Loyalists,3,穩定中段,0
C0513,36,7,18353,1,1953,2622,G8 Lost,2,流失高風險,0
C0634,25,7,13305,0,2324,1901,G5 Potential Loyalists,3,穩定中段,0
C1111,114,3,14047,0,1637,4682,G8 Lost,3,穩定中段,0
C1472,290,0,7773,1,198,0,G8 Lost,0,沉睡客戶,1
C0791,33,6,59089,0,2321,9848,G8 Lost,1,VIP 高頻高額,0
C0117,25,10,85465,0,2084,8546,G1 VIP(Champions),1,VIP 高頻高額,0
C0741,19,10,22765,0,299,2276,G2 Loyal,1,VIP 高頻高額,0
C1082,63,3,28306,1,2947,9435,G7 Hibernating,2,流失高風險,0
C0831,11,14,21136,0,1993,1510,G2 Loyal,1,VIP 高頻高額,0
C0120,23,13,48041,0,2931,3695,G1 VIP(Champions),1,VIP 高頻高額,0
C0657,51,7,10479,0,1852,1497,G8 Lost,3,穩定中段,0
C0636,13,7,11186,0,672,1598,G5 Potential Loyalists,3,穩定中段,0
C0370,34,11,20285,1,1246,1844,G8 Lost,1,VIP 高頻高額,0
C0269,31,10,87517,0,617,8752,G2 Loyal,1,VIP 高頻高額,0
C0656,20,6,84561,0,2621,14094,G5 Potential Loyalists,1,VIP 高頻高額,0
C0936,64,3,13742,1,2936,4581,G8 Lost,2,流失高風險,0
C0823,26,8,19452,1,627,2432,G8 Lost,2,流失高風險,0
C0867,7,10,28110,0,986,2811,G2 Loyal,1,VIP 高頻高額,0
C0047,35,19,84176,0,2335,4430,G2 Loyal,1,VIP 高頻高額,0
C1291,91,4,20874,1,1633,5218,G6 At Risk,2,流失高風險,0
C0992,68,3,7318,2,2065,2439,G8 Lost,2,流失高風險,0
C0877,9,11,22537,0,2986,2049,G2 Loyal,1,VIP 高頻高額,0
C0774,15,9,39094,0,2545,4344,G1 VIP(Champions),1,VIP 高頻高額,0
C1500,124,1,9613,2,1296,9613,G8 Lost,2,流失高風險,1
C0005,10,23,47482,0,1615,2064,G1 VIP(Champions),1,VIP 高頻高額,0
C1004,74,3,50783,0,1361,16928,G7 Hibernating,3,穩定中段,0
C1302,87,1,6351,0,2638,6351,G8 Lost,3,穩定中段,1
C0264,16,7,28140,1,2569,4020,G5 Potential Loyalists,2,流失高風險,1
C1334,70,3,34875,1,639,11625,G7 Hibernating,2,流失高風險,0
C1443,323,1,8526,2,296,8526,G8 Lost,0,沉睡客戶,1
C0444,12,8,62885,0,2880,7861,G1 VIP(Champions),1,VIP 高頻高額,0
C1003,108,3,8929,0,1716,2976,G8 Lost,3,穩定中段,1
C1078,81,1,30592,0,2559,30592,G7 Hibernating,3,穩定中段,0
C0838,17,6,27883,0,64,4647,G5 Potential Loyalists,3,穩定中段,0
C1340,79,5,12519,2,2838,2504,G8 Lost,2,流失高風險,0
C0305,35,9,16573,0,2790,1841,G8 Lost,3,穩定中段,0
C1175,59,2,4726,3,2398,2363,G8 Lost,2,流失高風險,0
C0314,32,4,45605,0,1208,11401,G8 Lost,3,穩定中段,0
C0150,10,14,69149,0,2169,4939,G1 VIP(Champions),1,VIP 高頻高額,0
C0575,36,6,22961,1,468,3827,G8 Lost,2,流失高風險,0
C0051,14,22,36410,0,2534,1655,G1 VIP(Champions),1,VIP 高頻高額,0
C1415,97,1,4157,0,718,4157,G8 Lost,3,穩定中段,0
C0727,32,7,51444,1,2917,7349,G8 Lost,1,VIP 高頻高額,0
C0834,30,11,38139,0,731,3467,G1 VIP(Champions),1,VIP 高頻高額,0
C1116,73,0,9450,1,2121,0,G8 Lost,2,流失高風險,0
C0471,30,8,31989,0,751,3999,G1 VIP(Champions),1,VIP 高頻高額,0
C0972,109,3,9673,1,1903,3224,G8 Lost,2,流失高風險,1
C0654,34,6,88082,0,949,14680,G8 Lost,1,VIP 高頻高額,0
C0400,46,6,89196,1,54,14866,G6 At Risk,1,VIP 高頻高額,0
C0512,39,6,34547,0,1583,5758,G8 Lost,3,穩定中段,0
C0321,22,8,32271,0,2241,4034,G1 VIP(Champions),1,VIP 高頻高額,0
C0020,5,10,73416,0,1469,7342,G1 VIP(Champions),1,VIP 高頻高額,0
C0685,25,8,39924,0,48,4990,G1 VIP(Champions),1,VIP 高頻高額,0
C0036,9,14,23603,0,2485,1686,G2 Loyal,1,VIP 高頻高額,0
C0903,56,2,9761,0,2356,4880,G8 Lost,3,穩定中段,0
C0828,39,8,39187,0,1445,4898,G2 Loyal,1,VIP 高頻高額,0
C1345,71,2,23920,0,365,11960,G7 Hibernating,3,穩定中段,0
C0408,20,9,28609,1,474,3179,G2 Loyal,1,VIP 高頻高額,0
C0921,100,4,2982,2,273,746,G8 Lost,2,流失高風險,0
C0538,30,8,9032,1,1994,1129,G8 Lost,2,流失高風險,0
C0759,36,8,14248,0,1812,1781,G8 Lost,3,穩定中段,0
C1063,98,3,5729,0,1762,1910,G8 Lost,3,穩定中段,0
C0246,12,10,16060,0,2206,1606,G8 Lost,3,穩定中段,0
C1128,99,2,25806,1,2928,12903,G7 Hibernating,2,流失高風險,0
C0785,39,4,77372,0,1022,19343,G8 Lost,1,VIP 高頻高額,0
C0490,30,10,55950,2,1832,5595,G1 VIP(Champions),2,流失高風險,0
C0155,38,7,47322,0,1018,6760,G8 Lost,1,VIP 高頻高額,0
C0962,62,1,33330,2,1470,33330,G7 Hibernating,2,流失高風險,0
C0854,24,11,45202,2,580,4109,G1 VIP(Champions),2,流失高風險,0
C0626,30,10,102130,1,2595,10213,G1 VIP(Champions),1,VIP 高頻高額,0
C0686,17,6,44198,0,2132,7366,G5 Potential Loyalists,1,VIP 高頻高額,0
C0570,4,7,59082,0,2735,8440,G5 Potential Loyalists,1,VIP 高頻高額,0
C1427,166,2,5792,1,134,2896,G8 Lost,0,沉睡客戶,0
C0018,20,17,69880,0,593,4111,G1 VIP(Champions),1,VIP 高頻高額,0
C0128,11,9,68982,0,394,7665,G1 VIP(Champions),1,VIP 高頻高額,0
C0928,114,1,8918,1,1392,8918,G8 Lost,2,流失高風險,0
C0981,78,0,23014,0,297,0,G7 Hibernating,3,穩定中段,0
C1470,188,0,9969,1,1631,0,G8 Lost,0,沉睡客戶,0
C0191,33,7,17090,2,1122,2441,G8 Lost,2,流失高風險,0
C1140,84,1,31889,1,2555,31889,G7 Hibernating,2,流失高風險,0
C0993,67,0,13867,0,532,0,G8 Lost,3,穩定中段,0
C1464,219,0,24063,1,1128,0,G7 Hibernating,0,沉睡客戶,1
C1252,94,4,8181,1,1651,2045,G8 Lost,2,流失高風險,0
C0607,39,5,36802,0,1135,7360,G8 Lost,3,穩定中段,0
C0181,33,6,61587,0,290,10264,G8 Lost,1,VIP 高頻高額,0
C0302,9,11,53446,1,1740,4859,G1 VIP(Champions),1,VIP 高頻高額,0
C0497,24,10,92418,0,2090,9242,G1 VIP(Champions),1,VIP 高頻高額,0
C1315,116,2,17604,0,2693,8802,G8 Lost,3,穩定中段,0
C1256,107,3,42818,2,1538,14273,G7 Hibernating,2,流失高風險,0
C1238,61,0,11647,0,1062,0,G8 Lost,3,穩定中段,0
C0518,31,6,24948,0,1217,4158,G8 Lost,3,穩定中段,0
C1070,83,4,9085,1,1866,2271,G8 Lost,2,流失高風險,0
C0477,32,9,19923,0,1998,2214,G8 Lost,3,穩定中段,0
C0158,5,11,30706,0,545,2791,G2 Loyal,1,VIP 高頻高額,0
C1196,86,4,15913,1,354,3978,G8 Lost,2,流失高風險,0
C0017,7,14,31015,1,693,2215,G2 Loyal,1,VIP 高頻高額,0
C1073,100,2,9064,1,1147,4532,G8 Lost,2,流失高風險,0
C0547,43,11,76096,0,1974,6918,G2 Loyal,1,VIP 高頻高額,0
C0659,19,7,27839,0,2983,3977,G5 Potential Loyalists,3,穩定中段,0
C1227,103,2,9678,1,643,4839,G8 Lost,2,流失高風險,1
C1020,87,0,14330,0,1534,0,G8 Lost,3,穩定中段,0
C1319,51,3,11260,0,2257,3753,G8 Lost,3,穩定中段,0
C0960,93,1,24425,0,2054,24425,G7 Hibernating,3,穩定中段,0
C1410,189,1,15894,3,2374,15894,G8 Lost,0,沉睡客戶,1
C0284,20,10,55310,0,1868,5531,G1 VIP(Champions),1,VIP 高頻高額,0
C0798,40,6,42919,0,2357,7153,G8 Lost,3,穩定中段,0
C0226,8,10,13088,1,849,1309,G8 Lost,2,流失高風險,0
C0027,22,18,84132,0,2230,4674,G1 VIP(Champions),1,VIP 高頻高額,0
C0438,14,9,43387,0,1639,4821,G1 VIP(Champions),1,VIP 高頻高額,0
C1458,158,0,2895,2,1938,0,G8 Lost,0,沉睡客戶,1
C0230,15,6,10137,2,2385,1690,G5 Potential Loyalists,2,流失高風險,0
C0038,0,21,34612,0,1178,1648,G1 VIP(Champions),1,VIP 高頻高額,0
C0750,19,7,11898,1,1568,1700,G8 Lost,2,流失高風險,0
C1046,103,1,9709,2,432,9709,G8 Lost,2,流失高風險,0
C0470,24,5,50049,0,1164,10010,G5 Potential Loyalists,1,VIP 高頻高額,0
C1279,118,3,14628,2,2775,4876,G8 Lost,2,流失高風險,0
C1473,207,1,9127,4,2087,9127,G8 Lost,0,沉睡客戶,1
C0688,5,5,26808,0,2689,5362,G5 Potential Loyalists,3,穩定中段,0
C1379,207,0,13230,0,52,0,G8 Lost,0,沉睡客戶,0
C0640,24,5,7951,1,1567,1590,G5 Potential Loyalists,2,流失高風險,0
C1417,120,0,6215,2,1296,0,G8 Lost,2,流失高風險,1
C1219,52,0,13196,1,2459,0,G8 Lost,2,流失高風險,0
C1159,92,2,55938,2,2396,27969,G7 Hibernating,2,流失高風險,0
C1251,60,5,10897,1,1105,2179,G8 Lost,2,流失高風險,0
C1440,299,2,8416,1,201,4208,G8 Lost,0,沉睡客戶,1
C0801,34,7,17740,0,767,2534,G8 Lost,3,穩定中段,0
C0161,40,8,66045,0,2010,8256,G2 Loyal,1,VIP 高頻高額,0
C0957,93,1,19987,1,2206,19987,G8 Lost,2,流失高風險,0
C1187,51,5,57705,0,747,11541,G6 At Risk,1,VIP 高頻高額,0
C0822,29,13,45252,0,1424,3481,G1 VIP(Champions),1,VIP 高頻高額,0
C1271,60,2,12943,2,1808,6472,G8 Lost,2,流失高風險,0
C0878,21,10,46486,1,2534,4649,G1 VIP(Champions),1,VIP 高頻高額,0
C0914,56,1,6863,1,1084,6863,G8 Lost,2,流失高風險,0
C0153,16,5,42233,0,2042,8447,G5 Potential Loyalists,3,穩定中段,0
C1374,252,0,10712,2,723,0,G8 Lost,0,沉睡客戶,1
C0510,19,10,29244,0,404,2924,G2 Loyal,1,VIP 高頻高額,0
C1136,75,2,9916,2,2091,4958,G8 Lost,2,流失高風險,0
C1322,48,3,14469,1,2322,4823,G8 Lost,2,流失高風險,0
C0104,8,11,41706,1,1958,3791,G1 VIP(Champions),1,VIP 高頻高額,0
C0587,28,9,21268,0,2628,2363,G2 Loyal,3,穩定中段,0
C1329,96,2,18526,0,1350,9263,G8 Lost,3,穩定中段,0
C1144,102,2,8085,1,2316,4042,G8 Lost,2,流失高風險,0
C0054,0,12,75752,0,2812,6313,G1 VIP(Champions),1,VIP 高頻高額,0
C0152,34,11,61336,0,455,5576,G2 Loyal,1,VIP 高頻高額,0
C0404,15,5,20532,0,98,4106,G5 Potential Loyalists,3,穩定中段,0
C1455,100,1,11336,0,1208,11336,G8 Lost,3,穩定中段,0
C0208,47,7,89915,0,2536,12845,G6 At Risk,1,VIP 高頻高額,0
C1418,289,1,9482,1,499,9482,G8 Lost,0,沉睡客戶,1
C1123,94,3,8518,1,2441,2839,G8 Lost,2,流失高風險,0
C0009,0,11,104647,0,408,9513,G1 VIP(Champions),1,VIP 高頻高額,0
C1015,78,4,59626,0,1145,14906,G6 At Risk,3,穩定中段,0
C1344,83,2,10156,1,1091,5078,G8 Lost,2,流失高風險,0
C1061,58,2,24882,3,748,12441,G7 Hibernating,2,流失高風險,1
C0453,35,10,36920,0,2737,3692,G2 Loyal,1,VIP 高頻高額,0
C0254,13,10,45797,0,2096,4580,G1 VIP(Champions),1,VIP 高頻高額,0
C0897,46,7,42554,0,971,6079,G6 At Risk,1,VIP 高頻高額,0
C1309,42,3,19671,0,849,6557,G8 Lost,3,穩定中段,1
C0881,30,11,51911,0,2130,4719,G1 VIP(Champions),1,VIP 高頻高額,0
C1428,184,0,15751,2,1948,0,G8 Lost,0,沉睡客戶,1
C0624,41,7,33496,1,835,4785,G2 Loyal,2,流失高風險,0
C0346,17,12,54312,1,2698,4526,G1 VIP(Champions),1,VIP 高頻高額,0
C1287,49,1,24159,1,1407,24159,G7 Hibernating,2,流失高風險,0
C0263,20,5,7673,1,2716,1535,G5 Potential Loyalists,2,流失高風險,0
C0151,41,11,62318,1,220,5665,G2 Loyal,1,VIP 高頻高額,0
C0473,3,7,52100,0,2791,7443,G1 VIP(Champions),1,VIP 高頻高額,0
C0641,27,8,17885,1,2687,2236,G8 Lost,2,流失高風險,0
C1485,354,1,8046,2,1455,8046,G8 Lost,0,沉睡客戶,1
C1411,226,0,9239,1,1519,0,G8 Lost,0,沉睡客戶,0
C0551,41,7,15515,0,827,2216,G8 Lost,3,穩定中段,0
C0929,52,0,14377,2,2070,0,G8 Lost,2,流失高風險,0
C0489,17,9,17732,0,1290,1970,G8 Lost,3,穩定中段,0
C1357,230,3,9737,3,1699,3246,G8 Lost,0,沉睡客戶,1
C1172,52,3,50957,1,652,16986,G7 Hibernating,2,流失高風險,0
C0147,0,11,41657,0,2815,3787,G1 VIP(Champions),1,VIP 高頻高額,0
C0403,31,10,53344,0,2116,5334,G2 Loyal,1,VIP 高頻高額,0
C0955,76,0,26269,1,1678,0,G7 Hibernating,2,流失高風險,0
C1406,253,0,24796,0,2987,0,G7 Hibernating,0,沉睡客戶,0
C0660,25,9,67493,0,2287,7499,G1 VIP(Champions),1,VIP 高頻高額,0
C0464,35,8,92732,0,2265,11592,G2 Loyal,1,VIP 高頻高額,0
C0187,18,8,107259,0,155,13407,G1 VIP(Champions),1,VIP 高頻高額,0
C1148,117,3,39160,2,677,13053,G7 Hibernating,2,流失高風險,0
C1225,112,0,8643,0,1048,0,G8 Lost,3,穩定中段,1
C0609,28,10,42569,1,968,4257,G1 VIP(Champions),1,VIP 高頻高額,0
C0144,2,10,40846,1,1826,4085,G1 VIP(Champions),1,VIP 高頻高額,0
C0752,35,5,27420,0,585,5484,G8 Lost,3,穩定中段,0
C0982,53,4,14937,2,975,3734,G8 Lost,2,流失高風險,0
C0198,33,10,51811,0,2870,5181,G2 Loyal,1,VIP 高頻高額,0
C0884,21,8,39472,0,697,4934,G1 VIP(Champions),1,VIP 高頻高額,0
C0280,11,7,51126,0,617,7304,G1 VIP(Champions),1,VIP 高頻高額,0
C0294,38,7,18411,0,1459,2630,G8 Lost,3,穩定中段,0
C1365,214,0,27236,0,1289,0,G7 Hibernating,0,沉睡客戶,0
C0401,0,13,50051,0,2123,3850,G1 VIP(Champions),1,VIP 高頻高額,0
C0123,8,7,22522,0,1730,3217,G2 Loyal,3,穩定中段,0
C1208,96,1,13499,1,2853,13499,G8 Lost,2,流失高風險,0
C0203,15,5,38120,2,1273,7624,G5 Potential Loyalists,2,流失高風險,0
C0836,24,10,15675,0,718,1568,G8 Lost,3,穩定中段,0
C0247,33,6,40268,1,2550,6711,G8 Lost,2,流失高風險,0
C1423,344,3,4121,1,1140,1374,G8 Lost,0,沉睡客戶,1
C1409,336,0,4171,1,1124,0,G8 Lost,0,沉睡客戶,1
C1154,106,1,31921,0,674,31921,G7 Hibernating,3,穩定中段,0
C0385,45,9,32749,1,1527,3639,G2 Loyal,1,VIP 高頻高額,0
C1323,105,2,10764,0,1578,5382,G8 Lost,3,穩定中段,0
C0855,24,12,125482,0,2777,10457,G1 VIP(Champions),1,VIP 高頻高額,0
C0220,24,6,33871,0,1590,5645,G5 Potential Loyalists,3,穩定中段,0
C0642,18,5,32265,0,2868,6453,G5 Potential Loyalists,3,穩定中段,0
C0002,2,8,7500000,0,2588,937500,G1 VIP(Champions),1,VIP 高頻高額,0
C0113,15,8,71247,0,829,8906,G1 VIP(Champions),1,VIP 高頻高額,0
C0699,24,6,65883,1,2072,10980,G5 Potential Loyalists,1,VIP 高頻高額,0
C1432,199,1,19670,0,2036,19670,G8 Lost,0,沉睡客戶,1
C0952,63,1,5661,1,2696,5661,G8 Lost,2,流失高風險,0
C1318,48,2,21888,0,2853,10944,G7 Hibernating,3,穩定中段,0
C1292,102,4,16715,0,2472,4179,G8 Lost,3,穩定中段,0
C1354,229,2,5523,2,1875,2762,G8 Lost,0,沉睡客戶,1
C0442,41,3,65962,0,2557,21987,G8 Lost,3,穩定中段,0
C1137,99,2,35427,0,2956,17714,G7 Hibernating,3,穩定中段,0
C1257,97,1,33228,0,1389,33228,G7 Hibernating,3,穩定中段,0
C0664,11,7,24899,0,1450,3557,G2 Loyal,3,穩定中段,0
C1373,360,1,8726,0,1227,8726,G8 Lost,0,沉睡客戶,1
C1258,99,1,7304,2,663,7304,G8 Lost,2,流失高風險,0
C1332,42,3,26655,0,682,8885,G8 Lost,3,穩定中段,0
C0318,30,8,17361,0,791,2170,G8 Lost,3,穩定中段,0
C0649,4,7,145945,1,545,20849,G1 VIP(Champions),1,VIP 高頻高額,0
C0710,14,8,24294,0,779,3037,G2 Loyal,3,穩定中段,0
C1283,96,4,7644,2,364,1911,G8 Lost,2,流失高風險,0
C0973,70,4,7302,0,202,1826,G8 Lost,3,穩定中段,0
C0628,48,13,51693,3,603,3976,G6 At Risk,2,流失高風險,0
C0633,7,8,41305,0,1457,5163,G1 VIP(Champions),1,VIP 高頻高額,0
C1307,47,2,35127,1,985,17564,G7 Hibernating,2,流失高風險,0
C1249,35,2,18606,2,1003,9303,G8 Lost,2,流失高風險,0
C1462,269,0,14072,2,88,0,G8 Lost,0,沉睡客戶,1
C1255,56,0,15144,0,1128,0,G8 Lost,3,穩定中段,0
C1384,144,2,5055,1,460,2528,G8 Lost,0,沉睡客戶,0
C0796,5,11,208171,1,2144,18925,G1 VIP(Champions),1,VIP 高頻高額,0
C0646,11,6,15916,0,564,2653,G5 Potential Loyalists,3,穩定中段,0
C1013,37,4,11715,0,2716,2929,G8 Lost,3,穩定中段,0
C0557,33,5,28767,0,2337,5753,G8 Lost,3,穩定中段,0
C0682,39,8,44758,0,1899,5595,G2 Loyal,1,VIP 高頻高額,0
C0578,8,8,6794,0,1211,849,G8 Lost,3,穩定中段,0
C1110,108,1,8450,2,359,8450,G8 Lost,2,流失高風險,0
C1267,110,3,26323,2,119,8774,G7 Hibernating,2,流失高風險,0
C1184,45,4,62973,2,2509,15743,G8 Lost,2,流失高風險,0
C0525,14,11,79360,0,1463,7215,G1 VIP(Champions),1,VIP 高頻高額,0
C1060,50,3,12098,0,300,4033,G8 Lost,3,穩定中段,0
C0541,28,9,37421,0,2289,4158,G1 VIP(Champions),1,VIP 高頻高額,0
C1195,101,5,9579,0,1786,1916,G8 Lost,3,穩定中段,0
C0749,48,8,60652,1,712,7582,G6 At Risk,1,VIP 高頻高額,0
C1387,136,3,6289,1,1460,2096,G8 Lost,2,流失高風險,0
C0485,30,4,89509,0,178,22377,G5 Potential Loyalists,1,VIP 高頻高額,0
C0096,8,13,166971,1,1893,12844,G1 VIP(Champions),1,VIP 高頻高額,0
C1021,69,1,19168,0,497,19168,G8 Lost,3,穩定中段,0
C0564,13,8,30742,0,253,3843,G2 Loyal,1,VIP 高頻高額,0
C1265,95,3,13254,0,246,4418,G8 Lost,3,穩定中段,0
C0743,22,5,25114,0,2467,5023,G5 Potential Loyalists,3,穩定中段,0
C0864,40,6,63240,0,1694,10540,G8 Lost,1,VIP 高頻高額,0
C0892,20,10,15659,0,2165,1566,G8 Lost,3,穩定中段,0
C1039,31,2,5769,3,1855,2884,G8 Lost,2,流失高風險,1
C0207,35,8,78881,0,950,9860,G2 Loyal,1,VIP 高頻高額,0
C0393,17,10,43653,1,2481,4365,G1 VIP(Champions),1,VIP 高頻高額,0
C0795,27,5,14085,0,1472,2817,G5 Potential Loyalists,3,穩定中段,0
C0871,20,12,25529,0,1215,2127,G2 Loyal,1,VIP 高頻高額,0
C0398,36,8,53468,0,510,6684,G2 Loyal,1,VIP 高頻高額,0
C0767,31,6,44627,1,2910,7438,G8 Lost,1,VIP 高頻高額,0
C1377,349,1,11792,1,2897,11792,G8 Lost,0,沉睡客戶,1
C1242,68,3,29631,1,2456,9877,G7 Hibernating,2,流失高風險,0
C1029,59,3,18414,1,2271,6138,G8 Lost,2,流失高風險,0
C0643,23,10,32613,1,1565,3261,G1 VIP(Champions),1,VIP 高頻高額,0
C0613,30,11,51927,0,501,4721,G2 Loyal,1,VIP 高頻高額,0
C0961,47,4,20084,2,2968,5021,G8 Lost,2,流失高風險,0
C0726,20,6,18165,0,188,3028,G5 Potential Loyalists,3,穩定中段,0
C0684,46,9,33075,1,945,3675,G6 At Risk,1,VIP 高頻高額,0
C0099,11,11,81278,1,2065,7389,G1 VIP(Champions),1,VIP 高頻高額,0
C0805,17,7,20881,0,353,2983,G2 Loyal,3,穩定中段,0
C0407,30,7,47032,0,324,6719,G2 Loyal,1,VIP 高頻高額,0
C0503,47,9,37101,2,1250,4122,G6 At Risk,2,流失高風險,0
C1072,104,2,14648,1,630,7324,G8 Lost,2,流失高風險,0
C1057,97,0,12985,0,2095,0,G8 Lost,3,穩定中段,0
C0930,108,1,21277,1,1066,21277,G7 Hibernating,2,流失高風險,0
C0780,33,7,23369,1,2878,3338,G2 Loyal,2,流失高風險,0
C0201,35,10,17410,0,1092,1741,G8 Lost,3,穩定中段,0
C0135,20,19,102884,0,1151,5415,G1 VIP(Champions),1,VIP 高頻高額,0
C1052,54,4,48052,1,1646,12013,G6 At Risk,2,流失高風險,0
C0041,0,18,38576,0,1883,2143,G1 VIP(Champions),1,VIP 高頻高額,0
C1018,111,0,31324,0,362,0,G7 Hibernating,3,穩定中段,0
C0231,14,10,42860,1,1978,4286,G1 VIP(Champions),1,VIP 高頻高額,0
C0379,23,9,24930,0,1939,2770,G2 Loyal,1,VIP 高頻高額,0
C0289,38,11,122972,1,427,11179,G2 Loyal,1,VIP 高頻高額,0
C0419,26,7,30102,0,176,4300,G2 Loyal,3,穩定中段,0
C0392,34,8,25353,0,2636,3169,G2 Loyal,3,穩定中段,0
C0593,36,6,25161,0,238,4194,G8 Lost,3,穩定中段,0
C1163,80,0,9067,1,1316,0,G8 Lost,2,流失高風險,0
C1087,48,2,12858,1,1528,6429,G8 Lost,2,流失高風險,0
C0648,35,9,33846,1,575,3761,G2 Loyal,1,VIP 高頻高額,0
C1153,66,4,21514,0,2907,5378,G6 At Risk,3,穩定中段,0
C1368,255,1,10533,3,1921,10533,G8 Lost,0,沉睡客戶,1
C0521,32,6,18538,0,945,3090,G8 Lost,3,穩定中段,0
C0065,5,12,37969,0,70,3164,G1 VIP(Champions),1,VIP 高頻高額,0
C0015,9,15,46683,0,2011,3112,G1 VIP(Champions),1,VIP 高頻高額,0
C1181,44,1,17969,1,1870,17969,G8 Lost,2,流失高風險,0
C1065,35,5,34932,1,2645,6986,G8 Lost,2,流失高風險,0
C0493,34,10,8968,0,2085,897,G8 Lost,3,穩定中段,0
C0380,25,8,26580,0,1852,3322,G2 Loyal,3,穩定中段,0
C0188,48,8,9316,3,1347,1164,G8 Lost,2,流失高風險,0
C0764,22,4,14350,0,1459,3588,G5 Potential Loyalists,3,穩定中段,0
C0217,39,11,43019,0,2220,3911,G2 Loyal,1,VIP 高頻高額,0
C0792,22,11,8893,0,152,808,G8 Lost,3,穩定中段,0
C1077,117,4,12363,2,582,3091,G8 Lost,2,流失高風險,1
C0879,16,9,30733,1,2433,3415,G2 Loyal,1,VIP 高頻高額,0
C0338,28,6,10938,0,879,1823,G5 Potential Loyalists,3,穩定中段,0
C0720,26,9,38455,0,78,4273,G1 VIP(Champions),1,VIP 高頻高額,0
C0296,13,3,25398,0,470,8466,G8 Lost,3,穩定中段,0
C1017,59,2,33509,1,2458,16754,G7 Hibernating,2,流失高風險,0
C1276,121,1,9942,0,1140,9942,G8 Lost,3,穩定中段,0
C0456,38,4,29042,0,1999,7260,G8 Lost,3,穩定中段,0
C1497,122,1,18745,2,683,18745,G8 Lost,2,流失高風險,0
C0816,14,7,19640,0,853,2806,G8 Lost,3,穩定中段,0
C0270,14,8,22302,0,561,2788,G2 Loyal,3,穩定中段,0
C0996,78,1,24928,1,1624,24928,G7 Hibernating,2,流失高風險,1
C0202,23,9,75997,0,1438,8444,G1 VIP(Champions),1,VIP 高頻高額,0
C0162,15,9,148647,0,1113,16516,G1 VIP(Champions),1,VIP 高頻高額,0
C0730,40,5,48177,0,1421,9635,G8 Lost,3,穩定中段,0
C0402,8,10,30367,1,673,3037,G2 Loyal,1,VIP 高頻高額,0
C0703,34,5,13903,0,898,2781,G8 Lost,3,穩定中段,0
C1130,71,3,9829,0,1288,3276,G8 Lost,3,穩定中段,0
C0566,17,8,42560,0,58,5320,G1 VIP(Champions),1,VIP 高頻高額,0
C1414,152,3,8742,0,2829,2914,G8 Lost,3,穩定中段,0
C1022,108,3,11593,0,156,3864,G8 Lost,3,穩定中段,0
C1026,122,1,14465,0,288,14465,G8 Lost,3,穩定中段,0
C1412,257,0,5917,3,1567,0,G8 Lost,0,沉睡客戶,1
