order_id,order_date,ship_datetime,delivery_datetime,customer_id,customer_name,region,temp_layer,qty,freight_twd,ship_before_deliver_ok
ORD-202501-00595,2025-03-25,2025-03-27 23:30:00,2025-03-30 12:30:00,C002,momo 購物網,新竹市,常溫,128,1318.2,True
ORD-202506-00506,2025-01-02,2025-01-05 15:39:00,2025-01-04 13:39:00,C005,蝦皮購物,基隆市,常溫,127,2033.8,False
ORD-202505-00387,2025-01-17,2025-01-17 13:09:00,2025-01-18 14:09:00,C007,統一生鮮,台中市,冷凍,126,4150.9,True
ORD-202502-00407,2025-02-14,2025-02-15 09:35:00,2025-02-16 16:35:00,C004,家樂福全聯,台中市,常溫,126,1954.2,True
ORD-202501-00538,2025-06-30,2025-07-01 06:20:00,2025-07-04 06:20:00,C007,統一生鮮,新竹市,冷藏,126,685.0,True
ORD-202502-00247,2025-06-18,2025-06-20 04:05:00,2025-06-22 05:05:00,C006,全聯福利中心,新竹市,冷藏,124,2612.2,True
ORD-202501-00477,2025-01-07,2025-01-08 05:50:00,2025-01-11 00:50:00,C007,統一生鮮,新竹市,冷凍,124,2536.4,True
ORD-202503-00007,2025-05-16,2025-05-16 22:38:00,2025-05-19 13:38:00,C003,水產鮮活 B2B,新北市,冷藏,123,336.0,True
ORD-202503-00698,2025-03-05,2025-03-06 06:14:00,2025-03-08 17:14:00,C008,PChome 24h,新竹市,常溫,123,3046.5,True
ORD-202502-00632,2025-06-18,2025-06-19 19:53:00,2025-06-22 05:53:00,C006,全聯福利中心,基隆市,常溫,123,4324.9,True
ORD-202503-00046,2025-05-31,2025-06-01 14:40:00,2025-06-02 23:40:00,C003,水產鮮活 B2B,高雄市,冷藏,122,1765.6,True
ORD-202501-00405,2025-04-20,2025-04-20 14:39:00,2025-04-20 22:39:00,C005,蝦皮購物,基隆市,常溫,122,4161.5,True
ORD-202504-00577,2025-05-30,2025-05-31 05:39:00,2025-06-02 13:39:00,C001,7-11 零售連鎖,桃園市,冷藏,121,1738.8,True
ORD-202501-00736,2025-03-06,2025-03-08 12:08:00,2025-03-09 12:08:00,C007,統一生鮮,台北市,冷藏,119,4491.8,True
ORD-202506-00588,2025-01-15,2025-01-17 01:36:00,2025-01-18 09:36:00,C002,momo 購物網,基隆市,常溫,117,3128.2,True
ORD-202503-00317,2025-01-11,2025-01-12 11:20:00,2025-01-13 02:20:00,C005,蝦皮購物,台南市,常溫,116,2528.3,True
ORD-202503-00723,2025-06-10,2025-06-11 06:30:00,2025-06-13 18:30:00,C001,7-11 零售連鎖,台南市,冷藏,115,2065.8,True
ORD-202502-00308,2025-04-08,2025-04-09 18:35:00,2025-04-10 00:35:00,C004,家樂福全聯,台北市,冷藏,115,198.6,True
ORD-202501-00141,2025-04-04,2025-04-04 23:58:00,2025-04-05 22:58:00,C004,家樂福全聯,新竹市,冷藏,115,1502.4,True
ORD-202506-00514,2025-05-26,2025-05-27 13:08:00,2025-05-29 04:08:00,C007,統一生鮮,台南市,冷藏,115,3710.3,True
ORD-202502-00170,2025-05-01,2025-05-01 22:47:00,2025-05-04 22:47:00,C003,水產鮮活 B2B,台南市,冷藏,114,1650.4,True
ORD-202505-00025,2025-04-01,2025-04-02 11:48:00,2025-04-04 17:48:00,C007,統一生鮮,基隆市,冷凍,113,2274.1,True
ORD-202504-00711,2025-05-26,2025-05-26 23:58:00,2025-05-27 00:58:00,C003,水產鮮活 B2B,桃園市,冷藏,113,2149.9,True
ORD-202504-00106,2025-02-18,2025-02-19 03:17:00,2025-02-19 09:17:00,C006,全聯福利中心,高雄市,冷藏,112,2198.9,True
ORD-202502-00262,2025-03-20,2025-03-21 20:54:00,2025-03-22 01:54:00,C002,momo 購物網,桃園市,常溫,111,2400.9,True
ORD-202506-00079,2025-01-30,2025-01-30 13:47:00,2025-02-02 05:47:00,C005,蝦皮購物,台南市,常溫,110,4483.9,True
ORD-202504-00555,2025-05-23,2025-05-24 13:41:00,2025-05-25 12:41:00,C005,蝦皮購物,台中市,常溫,110,2807.0,True
ORD-202502-00174,2025-05-06,2025-05-07 01:48:00,2025-05-07 23:48:00,C006,全聯福利中心,桃園市,常溫,109,3324.6,True
ORD-202506-00004,2025-01-15,2025-01-15 11:52:00,2025-01-17 04:52:00,C004,家樂福全聯,新竹市,冷藏,109,2977.0,True
ORD-202505-00197,2025-05-27,2025-05-29 07:25:00,2025-06-01 06:25:00,C003,水產鮮活 B2B,桃園市,冷藏,109,1903.9,True
ORD-202505-00469,2025-02-16,2025-02-18 02:06:00,2025-02-20 10:06:00,C008,PChome 24h,基隆市,常溫,109,3184.1,True
ORD-202501-00003,2025-03-16,2025-03-16 18:54:00,2025-03-17 07:54:00,C001,7-11 零售連鎖,新北市,冷藏,108,3042.2,True
ORD-202504-00718,2025-05-11,2025-05-13 04:18:00,2025-05-15 08:18:00,C008,PChome 24h,桃園市,常溫,108,1143.8,True
ORD-202505-00592,2025-01-28,2025-01-29 04:13:00,2025-01-31 21:13:00,C003,水產鮮活 B2B,桃園市,冷凍,108,2603.9,True
ORD-202503-00519,2025-03-04,2025-03-06 01:08:00,2025-03-08 04:08:00,C006,全聯福利中心,高雄市,冷藏,106,2267.6,True
ORD-202503-00696,2025-04-03,2025-04-03 07:02:00,2025-04-04 19:02:00,C002,momo 購物網,台北市,常溫,105,2033.8,True
ORD-202502-00328,2025-02-08,2025-02-08 23:01:00,2025-02-10 15:01:00,C007,統一生鮮,桃園市,冷藏,104,2265.55,True
ORD-202506-00792,2025-03-10,2025-03-11 02:05:00,2025-03-12 05:05:00,C006,全聯福利中心,桃園市,冷藏,104,553.9,True
ORD-202503-00551,2025-05-02,2025-05-03 04:20:00,2025-05-04 03:20:00,C003,水產鮮活 B2B,基隆市,冷藏,103,3147.7,True
ORD-202501-00777,2025-06-04,2025-06-04 20:49:00,2025-06-04 23:49:00,C003,水產鮮活 B2B,台中市,冷藏,102,975.8,True
ORD-202502-00486,2025-03-13,2025-03-15 18:38:00,2025-03-16 04:38:00,C004,家樂福全聯,基隆市,冷藏,102,951.3,True
ORD-202506-00270,2025-05-29,2025-05-29 22:51:00,2025-05-30 17:51:00,C001,7-11 零售連鎖,高雄市,冷藏,101,989.0,True
ORD-202505-00722,2025-03-27,2025-03-29 07:42:00,2025-03-30 19:42:00,C004,家樂福全聯,台北市,冷藏,101,2002.4,True
ORD-202505-00775,2025-03-13,2025-03-14 20:18:00,2025-03-15 06:18:00,C001,7-11 零售連鎖,基隆市,冷藏,101,3933.5,True
ORD-202501-00305,2025-02-26,2025-02-26 21:22:00,2025-02-28 15:22:00,C007,統一生鮮,基隆市,冷藏,101,179.7,True
ORD-202506-00745,2025-06-10,2025-06-12 14:01:00,2025-06-14 02:01:00,C003,水產鮮活 B2B,台中市,冷藏,101,3736.6,True
ORD-202505-00741,2025-05-16,2025-05-16 03:09:00,2025-05-17 21:09:00,C003,水產鮮活 B2B,台南市,冷凍,100,908.2,True
ORD-202501-00545,2025-06-30,2025-07-01 02:26:00,2025-07-01 04:26:00,C002,momo 購物網,台南市,常溫,100,3755.1,True
ORD-202506-00651,2025-01-22,2025-01-23 20:38:00,2025-01-23 23:38:00,C006,全聯福利中心,台北市,冷藏,99,2349.3,True
ORD-202506-00362,2025-03-14,2025-03-16 20:50:00,2025-03-17 14:50:00,C004,家樂福全聯,高雄市,冷藏,99,3717.0,True
ORD-202506-00264,2025-01-12,2025-01-13 23:33:00,2025-01-15 15:33:00,C002,momo 購物網,高雄市,常溫,99,1346.6,True
ORD-202501-00513,2025-05-26,2025-05-26 23:55:00,2025-05-28 19:55:00,C006,全聯福利中心,基隆市,冷藏,98,3759.2,True
ORD-202506-00499,2025-05-15,2025-05-17 02:16:00,2025-05-18 23:16:00,C008,PChome 24h,高雄市,常溫,98,261.7,True
ORD-202504-00634,2025-05-04,2025-05-05 16:24:00,2025-05-08 08:24:00,C002,momo 購物網,台南市,常溫,97,4264.8,True
ORD-202504-00273,2025-06-28,2025-06-30 00:59:00,2025-07-01 00:59:00,C008,PChome 24h,台北市,常溫,96,1957.5,True
ORD-202503-00757,2025-04-06,2025-04-06 13:55:00,2025-04-07 13:55:00,C007,統一生鮮,台北市,冷凍,96,1378.7,True
ORD-202501-00382,2025-01-18,2025-01-19 08:50:00,2025-01-20 01:50:00,C001,7-11 零售連鎖,台北市,冷藏,96,1154.7,True
ORD-202503-00442,2025-01-03,2025-01-04 09:30:00,2025-01-05 22:30:00,C007,統一生鮮,新北市,冷凍,96,1182.6,True
ORD-202506-00123,2025-03-04,2025-03-06 05:11:00,2025-03-07 02:11:00,C003,水產鮮活 B2B,新竹市,冷凍,95,903.8,True
ORD-202503-00694,2025-04-29,2025-04-30 07:33:00,2025-04-30 23:33:00,C006,全聯福利中心,基隆市,冷藏,94,4001.7,True
ORD-202501-00732,2025-06-04,2025-06-05 03:54:00,2025-06-07 02:54:00,C003,水產鮮活 B2B,新北市,冷藏,94,2627.7,True
ORD-202504-00638,2025-04-25,2025-04-27 02:42:00,2025-04-28 07:42:00,C001,7-11 零售連鎖,桃園市,常溫,94,2453.3,True
ORD-202501-00369,2025-02-16,2025-02-16 15:49:00,2025-02-17 11:49:00,C003,水產鮮活 B2B,台北市,冷藏,93,200.1,True
ORD-202503-00560,2025-03-05,2025-03-07 06:53:00,2025-03-08 07:53:00,C008,PChome 24h,高雄市,常溫,92,1313.0,True
ORD-202503-00269,2025-06-21,2025-06-23 01:47:00,2025-06-25 16:47:00,C004,家樂福全聯,新竹市,冷藏,91,1441.5,True
ORD-202506-00450,2025-04-15,2025-04-17 01:18:00,2025-04-16 17:18:00,C005,蝦皮購物,台北市,常溫,91,1211.5,False
ORD-202505-00354,2025-04-17,2025-04-18 08:19:00,2025-04-19 11:19:00,C008,PChome 24h,台北市,常溫,90,3739.5,True
ORD-202505-00689,2025-02-05,2025-02-06 03:58:00,2025-02-08 17:58:00,C001,7-11 零售連鎖,新北市,常溫,89,1794.3,True
ORD-202502-00697,2025-05-27,2025-05-28 21:59:00,2025-05-30 19:59:00,C004,家樂福全聯,新竹市,常溫,88,3641.2,True
ORD-202506-00336,2025-04-29,2025-05-01 04:16:00,2025-05-02 02:16:00,C004,家樂福全聯,新北市,冷藏,88,2265.55,True
ORD-202501-00701,2025-04-25,2025-04-26 18:05:00,2025-04-28 03:05:00,C008,PChome 24h,台中市,常溫,87,1048.6,True
ORD-202505-00447,2025-04-25,2025-04-26 05:45:00,2025-04-28 13:45:00,C006,全聯福利中心,桃園市,常溫,86,2728.3,True
ORD-202501-00612,2025-04-01,2025-04-02 03:38:00,2025-04-04 23:38:00,C004,家樂福全聯,新北市,冷藏,86,1735.2,True
ORD-202504-00350,2025-04-22,2025-04-24 08:54:00,2025-04-25 09:54:00,C003,水產鮮活 B2B,基隆市,冷藏,86,4068.7,True
ORD-202502-00686,2025-02-16,2025-02-18 04:21:00,2025-02-20 20:21:00,C007,統一生鮮,台北市,冷藏,85,695.3,True
ORD-202501-00099,2025-04-03,2025-04-04 16:58:00,2025-04-05 07:58:00,C008,PChome 24h,基隆市,常溫,85,1530.3,True
ORD-202503-00568,2025-04-19,2025-04-20 01:18:00,2025-04-22 03:18:00,C007,統一生鮮,新北市,冷藏,84,1840.1,True
ORD-202505-00677,2025-06-29,2025-06-30 07:50:00,2025-06-30 14:50:00,C007,統一生鮮,高雄市,冷凍,84,1729.8,True
ORD-202504-00739,2025-03-31,2025-04-01 01:41:00,2025-04-03 11:41:00,C002,momo 購物網,新北市,常溫,83,2203.1,True
ORD-202504-00717,2025-03-16,2025-03-18 06:53:00,2025-03-18 16:53:00,C002,momo 購物網,新北市,常溫,81,2924.1,True
ORD-202504-00561,2025-04-01,2025-04-02 18:23:00,2025-04-05 13:23:00,C005,蝦皮購物,台中市,常溫,80,2457.7,True
ORD-202503-00501,2025-06-19,2025-06-19 18:03:00,2025-06-20 12:03:00,C001,7-11 零售連鎖,台南市,冷藏,80,4295.3,True
ORD-202504-00451,2025-06-12,2025-06-13 10:35:00,2025-06-15 19:35:00,C005,蝦皮購物,新竹市,常溫,80,2051.6,True
ORD-202504-00115,2025-05-30,2025-05-31 04:24:00,2025-06-01 18:24:00,C007,統一生鮮,高雄市,冷凍,79,3349.3,True
ORD-202505-00356,2025-01-31,2025-02-01 07:58:00,2025-02-02 04:58:00,C002,momo 購物網,高雄市,常溫,79,2940.2,True
ORD-202504-00715,2025-06-06,2025-06-06 17:21:00,2025-06-08 11:21:00,C004,家樂福全聯,基隆市,常溫,77,2468.4,True
ORD-202504-00319,2025-05-29,2025-05-31 13:17:00,2025-06-02 17:17:00,C008,PChome 24h,新北市,常溫,76,3474.6,True
ORD-202504-00160,2025-01-21,2025-01-23 11:57:00,2025-01-23 16:57:00,C004,家樂福全聯,基隆市,冷藏,76,611.6,True
ORD-202504-00553,2025-06-01,2025-06-06 01:17:00,2025-06-03 12:17:00,C006,全聯福利中心,基隆市,冷藏,76,713.5,False
ORD-202501-00627,2025-02-04,2025-02-06 08:13:00,2025-02-08 18:13:00,C008,PChome 24h,高雄市,常溫,74,3467.0,True
ORD-202502-00452,2025-02-16,2025-02-16 23:18:00,2025-02-18 15:18:00,C008,PChome 24h,台中市,常溫,74,398.5,True
ORD-202504-00507,2025-05-20,2025-05-22 01:52:00,2025-05-24 10:52:00,C003,水產鮮活 B2B,台中市,冷藏,73,3698.0,True
ORD-202506-00604,2025-04-10,2025-04-11 10:01:00,2025-04-13 04:01:00,C002,momo 購物網,台北市,常溫,72,3152.2,True
ORD-202502-00103,2025-06-02,2025-06-03 17:28:00,2025-06-04 00:28:00,C004,家樂福全聯,台南市,常溫,72,2307.2,True
ORD-202506-00733,2025-06-18,2025-06-19 12:06:00,2025-06-19 18:06:00,C005,蝦皮購物,台北市,常溫,71,383.9,True
ORD-202506-00186,2025-05-10,2025-05-12 04:26:00,2025-05-13 12:26:00,C003,水產鮮活 B2B,台南市,冷藏,71,1904.3,True
ORD-202504-00762,2025-03-14,2025-03-16 19:07:00,2025-03-19 01:07:00,C008,PChome 24h,新北市,常溫,69,3995.6,True
ORD-202501-00074,2025-03-06,2025-03-07 23:01:00,2025-03-08 08:01:00,C007,統一生鮮,高雄市,冷藏,69,276.0,True
ORD-202504-00688,2025-05-03,2025-05-04 22:50:00,2025-05-05 22:50:00,C006,全聯福利中心,新竹市,冷藏,69,2265.55,True
ORD-202505-00272,2025-05-02,2025-05-03 17:12:00,2025-05-05 19:12:00,C004,家樂福全聯,台北市,常溫,69,131.3,True
ORD-202503-00441,2025-05-21,2025-05-23 12:51:00,2025-05-24 05:51:00,C002,momo 購物網,新北市,常溫,68,565.0,True
ORD-202504-00424,2025-04-11,2025-04-12 23:04:00,2025-04-14 12:04:00,C008,PChome 24h,台北市,常溫,68,1509.5,True
ORD-202505-00287,2025-03-01,2025-03-01 13:02:00,2025-03-04 04:02:00,C003,水產鮮活 B2B,台北市,冷凍,67,143.5,True
ORD-202503-00510,2025-01-18,2025-01-19 22:30:00,2025-01-22 11:30:00,C005,蝦皮購物,高雄市,常溫,67,3164.1,True
ORD-202506-00207,2025-06-05,2025-06-06 11:11:00,2025-06-06 16:11:00,C007,統一生鮮,台北市,冷凍,67,4066.8,True
ORD-202506-00418,2025-03-17,2025-03-19 18:12:00,2025-03-20 13:12:00,C002,momo 購物網,新北市,常溫,66,2280.8,True
ORD-202504-00784,2025-05-17,2025-05-18 14:17:00,2025-05-20 22:17:00,C001,7-11 零售連鎖,台北市,常溫,65,4023.4,True
ORD-202501-00607,2025-03-07,2025-03-09 00:20:00,2025-03-11 22:20:00,C005,蝦皮購物,桃園市,常溫,65,1049.4,True
ORD-202501-00429,2025-02-01,2025-02-02 15:08:00,2025-02-03 18:08:00,C008,PChome 24h,高雄市,常溫,64,2317.2,True
ORD-202504-00284,2025-05-06,2025-05-08 03:27:00,2025-05-07 18:27:00,C001,7-11 零售連鎖,高雄市,冷藏,63,2587.2,False
ORD-202505-00671,2025-04-06,2025-04-07 04:24:00,2025-04-08 06:24:00,C005,蝦皮購物,基隆市,常溫,62,2033.8,True
ORD-202501-00582,2025-06-24,2025-06-26 08:26:00,2025-06-28 21:26:00,C001,7-11 零售連鎖,台北市,冷藏,62,3243.8,True
ORD-202503-00034,2025-01-17,2025-01-17 18:31:00,2025-01-18 01:31:00,C008,PChome 24h,新竹市,常溫,61,2546.7,True
ORD-202504-00532,2025-01-19,2025-01-20 15:32:00,2025-01-22 17:32:00,C001,7-11 零售連鎖,高雄市,冷藏,61,1568.7,True
ORD-202506-00706,2025-05-15,2025-05-16 23:10:00,2025-05-19 15:10:00,C007,統一生鮮,新竹市,冷藏,60,2751.4,True
ORD-202505-00482,2025-03-07,2025-03-08 19:12:00,2025-03-08 23:12:00,C001,7-11 零售連鎖,台北市,冷藏,59,4051.7,True
ORD-202503-00474,2025-02-01,2025-02-03 17:31:00,2025-02-06 04:31:00,C005,蝦皮購物,基隆市,常溫,59,4174.5,True
ORD-202504-00192,2025-02-24,2025-02-25 20:21:00,2025-02-27 19:21:00,C002,momo 購物網,基隆市,常溫,59,3036.7,True
ORD-202502-00291,2025-01-25,2025-01-27 07:23:00,2025-01-30 00:23:00,C002,momo 購物網,基隆市,常溫,58,3601.0,True
ORD-202503-00489,2025-01-23,2025-01-24 07:46:00,2025-01-27 04:46:00,C007,統一生鮮,台南市,冷藏,57,292.2,True
ORD-202503-00271,2025-06-06,2025-06-07 02:25:00,2025-06-08 16:25:00,C002,momo 購物網,台北市,常溫,57,3886.7,True
ORD-202506-00093,2025-04-24,2025-04-26 04:16:00,2025-04-27 08:16:00,C002,momo 購物網,台中市,常溫,56,2801.3,True
ORD-202504-00480,2025-03-12,2025-03-12 13:59:00,2025-03-12 16:59:00,C005,蝦皮購物,台南市,常溫,55,706.9,True
ORD-202506-00475,2025-06-29,2025-06-30 03:59:00,2025-06-30 15:59:00,C007,統一生鮮,新北市,冷凍,54,2274.1,True
ORD-202506-00154,2025-05-27,2025-05-29 02:54:00,2025-05-29 07:54:00,C001,7-11 零售連鎖,桃園市,冷藏,54,4220.2,True
ORD-202503-00318,2025-06-22,2025-06-23 09:25:00,2025-06-26 04:25:00,C003,水產鮮活 B2B,桃園市,冷凍,53,3357.1,True
ORD-202503-00790,2025-03-29,2025-03-31 02:10:00,2025-04-01 00:10:00,C008,PChome 24h,新北市,常溫,53,1068.1,True
ORD-202502-00780,2025-05-08,2025-05-09 09:32:00,2025-05-10 09:32:00,C008,PChome 24h,台南市,常溫,53,2856.9,True
ORD-202505-00744,2025-06-26,2025-06-26 20:34:00,2025-06-26 21:34:00,C004,家樂福全聯,台中市,冷藏,52,472.1,True
ORD-202503-00619,2025-05-27,2025-05-31 03:02:00,2025-05-28 19:02:00,C008,PChome 24h,新竹市,常溫,51,1371.9,False
ORD-202501-00315,2025-03-13,2025-03-14 18:22:00,2025-03-15 15:22:00,C003,水產鮮活 B2B,台北市,冷藏,51,3702.6,True
ORD-202506-00311,2025-06-03,2025-06-04 03:34:00,2025-06-05 20:34:00,C003,水產鮮活 B2B,新北市,冷藏,50,2442.1,True
ORD-202502-00050,2025-04-29,2025-05-01 17:19:00,2025-05-03 22:19:00,C002,momo 購物網,桃園市,常溫,50,1117.8,True
ORD-202501-00015,2025-06-04,2025-06-05 05:45:00,2025-06-06 08:45:00,C003,水產鮮活 B2B,台南市,冷藏,48,2265.55,True
ORD-202501-00598,2025-04-22,2025-04-22 23:32:00,2025-04-25 20:32:00,C006,全聯福利中心,新北市,冷藏,48,4386.1,True
ORD-202502-00749,2025-01-13,2025-01-15 08:54:00,2025-01-18 06:54:00,C003,水產鮮活 B2B,高雄市,冷凍,48,1227.7,True
ORD-202506-00710,2025-02-09,2025-02-11 08:21:00,2025-02-13 17:21:00,C002,momo 購物網,台南市,常溫,48,2806.6,True
ORD-202504-00366,2025-06-05,2025-06-05 14:48:00,2025-06-08 07:48:00,C008,PChome 24h,新竹市,常溫,46,3615.2,True
ORD-202501-00628,2025-02-11,2025-02-13 15:12:00,2025-02-12 16:12:00,C002,momo 購物網,新竹市,常溫,46,496.2,False
ORD-202504-00596,2025-01-19,2025-01-21 10:49:00,2025-01-23 15:49:00,C003,水產鮮活 B2B,高雄市,冷凍,46,2017.1,True
ORD-202501-00344,2025-01-15,2025-01-17 12:04:00,2025-01-19 13:04:00,C005,蝦皮購物,台中市,常溫,46,170.7,True
ORD-202502-00212,2025-06-03,2025-06-05 14:33:00,2025-06-06 20:33:00,C005,蝦皮購物,新竹市,常溫,45,4485.9,True
ORD-202502-00414,2025-02-16,2025-02-17 10:16:00,2025-02-19 19:16:00,C003,水產鮮活 B2B,新北市,冷藏,44,1749.6,True
ORD-202505-00653,2025-03-29,2025-03-31 04:22:00,2025-04-01 14:22:00,C007,統一生鮮,高雄市,冷凍,44,3640.2,True
ORD-202503-00276,2025-05-02,2025-05-04 08:10:00,2025-05-04 15:10:00,C005,蝦皮購物,新北市,常溫,43,640.6,True
ORD-202504-00533,2025-04-22,2025-04-23 17:48:00,2025-04-24 11:48:00,C007,統一生鮮,台北市,冷凍,43,753.0,True
ORD-202502-00552,2025-02-19,2025-02-20 13:18:00,2025-02-22 05:18:00,C006,全聯福利中心,新北市,常溫,40,2699.5,True
ORD-202503-00028,2025-01-30,2025-01-30 13:19:00,2025-01-30 17:19:00,C003,水產鮮活 B2B,台中市,冷藏,39,2697.1,True
ORD-202506-00144,2025-03-01,2025-03-03 14:26:00,2025-03-05 14:26:00,C005,蝦皮購物,台北市,常溫,39,2696.2,True
ORD-202501-00674,2025-03-19,2025-03-21 14:24:00,2025-03-22 11:24:00,C005,蝦皮購物,台北市,常溫,39,1317.5,True
ORD-202505-00035,2025-06-08,2025-06-08 09:39:00,2025-06-09 12:39:00,C007,統一生鮮,新竹市,冷凍,39,771.9,True
ORD-202504-00043,2025-03-26,2025-03-27 09:55:00,2025-03-27 22:55:00,C001,7-11 零售連鎖,台南市,常溫,39,2155.1,True
ORD-202502-00774,2025-04-22,2025-04-23 21:25:00,2025-04-24 06:25:00,C001,7-11 零售連鎖,台中市,常溫,39,439.0,True
ORD-202501-00087,2025-03-09,2025-03-11 02:23:00,2025-03-13 01:23:00,C007,統一生鮮,基隆市,冷藏,38,1787.7,True
ORD-202501-00589,2025-01-16,2025-01-16 23:14:00,2025-01-19 13:14:00,C003,水產鮮活 B2B,新北市,冷凍,38,948.2,True
ORD-202502-00228,2025-05-08,2025-05-10 09:29:00,2025-05-10 14:29:00,C006,全聯福利中心,桃園市,冷藏,37,2480.9,True
ORD-202502-00654,2025-05-27,2025-05-28 00:49:00,2025-05-27 14:49:00,C006,全聯福利中心,基隆市,冷藏,37,770.6,False
ORD-202504-00036,2025-03-09,2025-03-11 16:37:00,2025-03-12 18:37:00,C002,momo 購物網,台南市,常溫,37,343.6,True
ORD-202506-00492,2025-01-28,2025-01-29 05:14:00,2025-01-31 07:14:00,C003,水產鮮活 B2B,桃園市,冷藏,36,1308.0,True
ORD-202503-00650,2025-02-16,2025-02-16 17:57:00,2025-02-19 08:57:00,C008,PChome 24h,台南市,常溫,36,863.4,True
ORD-202502-00052,2025-04-27,2025-04-27 17:42:00,2025-04-27 20:42:00,C002,momo 購物網,台中市,常溫,36,3747.8,True
ORD-202503-00558,2025-02-13,2025-02-14 19:46:00,2025-02-17 14:46:00,C006,全聯福利中心,桃園市,常溫,34,932.8,True
ORD-202506-00261,2025-03-18,2025-03-22 08:46:00,2025-03-20 15:46:00,C001,7-11 零售連鎖,台南市,冷藏,34,4365.7,False
ORD-202501-00606,2025-01-12,2025-01-14 09:24:00,2025-01-17 05:24:00,C003,水產鮮活 B2B,基隆市,冷凍,34,576.9,True
ORD-202502-00786,2025-05-03,2025-05-05 02:34:00,2025-05-06 02:34:00,C007,統一生鮮,基隆市,冷凍,33,3259.8,True
ORD-202504-00541,2025-05-04,2025-05-05 19:38:00,2025-05-07 02:38:00,C003,水產鮮活 B2B,高雄市,冷凍,32,2565.2,True
ORD-202502-00012,2025-01-15,2025-01-17 06:47:00,2025-01-17 14:47:00,C005,蝦皮購物,新北市,常溫,30,4326.6,True
ORD-202503-00767,2025-06-20,2025-06-22 04:47:00,2025-06-22 22:47:00,C005,蝦皮購物,高雄市,常溫,28,532.9,True
ORD-202503-00434,2025-02-02,2025-02-04 05:00:00,2025-02-06 23:00:00,C007,統一生鮮,高雄市,冷藏,28,4139.5,True
ORD-202503-00517,2025-01-15,2025-01-15 14:49:00,2025-01-18 11:49:00,C004,家樂福全聯,新竹市,冷藏,27,1791.1,True
ORD-202503-00378,2025-04-15,2025-04-17 05:07:00,2025-04-20 00:07:00,C007,統一生鮮,新竹市,冷藏,25,1308.5,True
ORD-202502-00704,2025-03-25,2025-03-26 00:49:00,2025-03-28 18:49:00,C004,家樂福全聯,桃園市,常溫,25,2153.3,True
ORD-202502-00463,2025-03-21,2025-03-21 20:35:00,2025-03-22 01:35:00,C001,7-11 零售連鎖,新北市,冷藏,24,292.4,True
ORD-202504-00042,2025-05-20,2025-05-21 10:29:00,2025-05-22 11:29:00,C006,全聯福利中心,基隆市,冷藏,23,1486.3,True
ORD-202504-00016,2025-01-29,2025-01-31 00:56:00,2025-01-31 20:56:00,C007,統一生鮮,台北市,冷藏,22,1442.5,True
ORD-202504-00341,2025-01-14,2025-01-14 11:11:00,2025-01-17 00:11:00,C001,7-11 零售連鎖,基隆市,冷藏,21,2031.5,True
ORD-202501-00440,2025-04-23,2025-04-24 05:08:00,2025-04-26 13:08:00,C008,PChome 24h,新竹市,常溫,21,670.9,True
ORD-202504-00716,2025-04-04,2025-04-06 19:43:00,2025-04-08 17:43:00,C003,水產鮮活 B2B,新北市,冷藏,20,4483.7,True
ORD-202504-00539,2025-06-12,2025-06-14 02:33:00,2025-06-15 06:33:00,C005,蝦皮購物,台南市,常溫,20,1928.3,True
ORD-202505-00729,2025-02-28,2025-03-02 06:59:00,2025-03-05 06:59:00,C002,momo 購物網,新北市,常溫,19,2081.9,True
ORD-202501-00544,2025-05-15,2025-05-16 06:32:00,2025-05-18 21:32:00,C001,7-11 零售連鎖,新北市,常溫,18,1284.3,True
ORD-202506-00078,2025-02-06,2025-02-08 01:43:00,2025-02-08 06:43:00,C003,水產鮮活 B2B,基隆市,冷凍,17,2754.5,True
ORD-202502-00750,2025-06-09,2025-06-10 19:04:00,2025-06-13 17:04:00,C002,momo 購物網,台北市,常溫,16,226.3,True
ORD-202501-00151,2025-04-10,2025-04-11 00:59:00,2025-04-11 23:59:00,C004,家樂福全聯,高雄市,冷藏,15,3189.3,True
ORD-202501-00690,2025-04-16,2025-04-17 12:23:00,2025-04-18 22:23:00,C003,水產鮮活 B2B,高雄市,冷凍,15,931.3,True
ORD-202505-00564,2025-04-13,2025-04-14 01:02:00,2025-04-16 18:02:00,C006,全聯福利中心,桃園市,冷藏,15,805.0,True
ORD-202504-00416,2025-04-02,2025-04-02 18:51:00,2025-04-02 19:51:00,C007,統一生鮮,台南市,冷藏,14,2740.4,True
ORD-202505-00681,2025-01-19,2025-01-20 15:19:00,2025-01-22 19:19:00,C002,momo 購物網,台南市,常溫,13,151.7,True
ORD-202504-00594,2025-02-05,2025-02-06 09:49:00,2025-02-06 12:49:00,C006,全聯福利中心,新竹市,冷藏,13,1502.6,True
ORD-202501-00220,2025-05-02,2025-05-04 02:06:00,2025-05-05 21:06:00,C004,家樂福全聯,高雄市,冷藏,11,1900.0,True
ORD-202501-00090,2025-06-11,2025-06-13 01:39:00,2025-06-13 20:39:00,C008,PChome 24h,新竹市,常溫,10,2029.4,True
ORD-202502-00283,2025-06-14,2025-06-15 09:58:00,2025-06-16 19:58:00,C007,統一生鮮,新北市,冷凍,10,4042.6,True
